label,text,new_label_star,sentiment
1,"Been here 3 times and no more for me. No matter if I go for lunch or dinner, weekday or weekend, the food quality is poor. Steaks are tasteless and tough, chicken is overcooked and dry. My friends had ribs and won't order them again. Salads are extra with the meal and pretty sad. Only thing I really like was the fried pickle appetizer. Prices are above average for everything, and the mixed drinks are weak. Place is in need of an overhaul on remodeling, lobby is musty and outdated. Location is prime and the place really makes a killing on boat and lake traffic docked onsite, which is probably why they stay in business.",2,n
1,"Going out on a birthday date, I wanted to give my date a good first time sushi eating experience. Though was left pretty dispointed and a somewhat hefty bill that was beyond what the food was worth.\nBecause this was on a Monday night, it hardly had more than 7 people inside so parking was a breeze. \nInside the layout is pretty akward, and the high tables dont make it easy to be close to your date, the wide tvs were a nice touch and a huge selection at the bar.\nThough the atmosphere was far from welcoming, we ordered the calimari for the appetizer and two rolls (shrimp and the dragon)\nThe calimari was very small in portion but i didnt mind cause it was extremely tough and bland. Our order sat on the counter for 20 minutes before the waitress finally took the time to stop gossiping with another co worker. The rolls were again bland. My date and I eventually decided to just leave and order from the nearby panada express which sadly was FAR better and cheap.",2,n
1,"Had lunch there today with my wife. Two hours after we finished my wife was cramping up and needed a couple of trips to the bathroom. She had the Pollo Caprese which she always has when we visit. The food tasted fine while we were eating it. I had no problems with my meal. Just out of curiosity I googled \""Arizona Restaurant Inspections.\"" Well, you will be unpleasantly surprised with the last few write ups. They are ugly!!! So be careful eating there and good luck if you do.",2,n
1,"It's MCDONALDS! You wanted a review.. Ok keep your panties on... here it is...\n\nThe place is always slammed (yay for fast food).. You think going into a drive-thru is fast.. It's not. Make sure you check your order as it often comes back wrong - the place is run by 16-19 year olds I swear to god. \n\nIt's a clean place. Well there's something.. It's fast food so you don't have to cook - although I don't know why I'm saying fast in anything because they are not here.. Lastly, it's on the way through Mt. Holly on the way to 85. \n\nAnd that's your 20 second review.. I warned ya.",2,n
1,"Best way to put our experience there into words? Bipolar. We went for a prom dress. Poor customer service (other than the consultants who were great, that's why I rate 2 stars, one each for each consultant we worked with, the store itself and other staff get a zero), turning away people 40 min prior to close, guess they don't want to work one minute past 7pm = lost sales/revenue, restocking holds even after calling to say we were coming to get it prior to closing, 5 minute alterations taking over an hour (a brides bustle apparently trumped us, we learned this later, we were willing to pick up the dress another day but were asked to wait). Here's our experience if you care for details...visit one, Saturday morning...we walked in and saw prom/bridesmaid etc. to our left and migrated towards the dresses. Okay, yes, the was a little podium to our right with a woman standing there, but didn't think anything of it (assumption was made, that she is there for women with bridal fitting appointments). She didn't say a word to us. We perused the dresses, pulled some, even asked someone at the sales counter if a certain dress was available in another size somewhere (was told what was out was what they had and that was fine). Still, no one mentioned to us that in order to try on the dresses, we needed a junior consultant working with us (everyone is apparently supposed to check in with the lady at the podium). They had 2 opportunities to assist us with the process and ignored us. Anyway, we go \""sign in\"", the lady at the podium barks over the intercom for a consultant and my daughter is taken to a fitting room. I will say this, the stylist/consultant was very nice and very kind. We put 2 dresses on hold, since this was the first store we visited and headed to some other stores to shop. When it became clear, around 5pm that the dress she wanted was one of the ones at David's, I called to let them know we were coming for it and not to restock it. They said great and we headed back in that direction. When we got there at 5:30, the dress had been restocked. They couldn't find it in the \""on holds area\"" WTH? I didn't complain, just glad it was still THERE, albeit on the regular sales rack. My daughter tried it on again and we noted the hook and eye closure was broken and there was a seem pull on the back as well. Again I will say, the consultant this round was very nice and kind as well, just as much as the first, even helping my daughter find matching shoes etc. and getting the minor alterations done on the spot. Or so we thought. Here's where I need to complain. The alteration lady took the dress to the back, and after about 20 min, we inquired what was taking so long. Our consultant was kind enough to go check for us and came back and said she was currently working on it, We had dinner plans, it was after 6 at this point so we said we could come back for it. The consultant seemed miffed at that and asked us the wait, since the alterations were being done, right then, and the alteration lady was taking the time to do it immediately and putting other things aside for us. We felt bad, and stuck around. BAD idea. At 6:20, still waiting, a prom girl comes in and tries to check in with the podium and is TURNED AWAY, the woman there tells her that since they close at 7pm, she won't have time to try on dresses. WTH again?! There is 40 minutes left to pick and try on dresses! Our visit that morning was only 40 minutes? Lost sale opportunity. We witnessed this again 10 min later, this time with a bride and her bridesmaid seeking bridesmaids dresses. At 6:45, we were done...late for dinner, it had been an hour, when finally, the alterations woman comes out. She was apologetic at least, telling us a bride's bustle had to jump in front of us. Another WTH moment! We were fine picking it up another day but were told she was working on it and asked to wait. A very frustrating moment indeed. Someone should have come and told us that, we would have left and come back. Overall, their consultants, who I'm sure work on commission, were motivated, friendly and helpful. The other staff were horrible! What's also bad for this location is I am a bride and haven't begun my dress search but perused a little while I was there, even mentioned I was a bride, totally went on deaf ears. Another lost sale opportunity. We will never shop here again.",2,n
1,I was surprised this business was in existence.  I went for a meeting an wanted to order a single order of French toast.  I was told it is only available on the buffet.  Well that was a wrap for me.  I am glad our meeting is changing either way I will not be returning.,2,n
1,"Sushi was okay.  $24 for all you can eat sushi. We got a few rolls immediately but then it took them 45 minutes to bring the rest of the sushi. You only have one hour so we couldnt order anything else. Worse, Most of the sushi they brought to the table was not what we ordered.  They dont refill your drinks and generally have bad service. Beware!",2,n
1,"Had a great meal with some friends. Everything was great at the restaurant. Love the breadsticks, by the way. You can never have too many on the table! Cut to 5 hours later waking up at 1 am to spend the next two hours vomiting violently. Sea food + vomit = ROWDY!!! Maybe it was my fault for ordering sea food in the desert??? Would normally give OG 4 stars but just can't do it this time.",2,n
1,"I am a pretty easygoing guy. I would've overlooked the fact(s) that:\n\n1. Jim Beam is your only bourbon. \n2. For some reason two drinks came out to $9.90.* \n3. Even with only 10 people in the bar, the music was absolutely deafening. \n4. You charge a $3 cover for no discernible reason.\n5. Rolling blunts is apparently kosher inside the bar, but sharing, not so much.\n\nHowever, I can't let this slide: your claw machine is BULLSHIT. That is the weakest claw of all time, and there's no chance it is EVER picking up anything in that cage. I feel violated, and I want my dollar back. \n___________\n\n*I think that's some sort of weird PA tax thing.",2,n
2,"I love Trader Joe's as much as I love to cook or eat, but this one just doesn't compare to the other ones on the other side of town. I came here after downing a ridiculous feast at Amena and wanted to walk it off while looking for some groceries. \n\nThe outside looks run down, but the inside is well kept. The small is small and the produce did not look that great. I am not a huge fan of frozen food in most instances, but TJ definitely changes my outlook on these quick meals. The Veggie Tikka Masala Burgers are amazing especially when paired with their Mango Chutney. I am also a sucker for anything boasting high fiber, so their cereals and Fiberful Oats and Chocolate Chip bars are a constant staple in my house. Just one taste of these items and you would not be able to tell that they are healthier for you. \n\nWith radio commercials boasting about how friendly and personal their staff is, I was a little skeptical if it was consistent throughout all stores. I am glad to report that it holds true.",3,p
2,"We went to Dragonfly Cafe last weekend for breakfast at around 9a. We were nervous walking in as we were the only people in the entire restaurant, but slowly more hungry patrons arrived. I ordered eggs benedict & Ryan ordered the biscuits and gravy. The eggs benedict was okay - it had a funky taste I can't put my finger on. Ryan's plate was good & had a kick to it. \n\nService was nice & the prices were comparable to most breakfast spots.",3,p
2,"I'm not a huge fan of their food, but their cheesecake is amazing. Maybe I order the wrong thing? \n\nLOVE the Oreo cheesecake.",3,p
2,"We went here for my daughter's birthday a few days ago. I was really interested because I've been to some very modernized Red Robin's in my day. The only thing my 4 year old wanted was Mac 'n Cheese and there's is good. \n\nWhat do I like? I like the bottomless steak friends (believe me, they are bottomless!) and the bottomless speckled lemonade. Yummy strawberries in the drink itself! \n\nTypically the burgers are good and I am picky, but this time mine was under done and that really bothered me. Also, our waitress was not very fast at all. She barely even came and when she did bring more lemonade, she just dropped it by without asking if we needed anything else. \n\nThey do have a free sundae for birthdays, but they didn't try to upsale dessert to the rest of the party before bringing it out (they could've made a few more bucks if they had!)\n\nOverall, not bad, but I've been to better.",3,p
2,"They have good acts coming around here, and often give out free tickets, particularly ine summer. I've never actually paid full price for a ticket here. \n\nThe two-item minimum is bit bothersome to me though...I don't mind the requirement so much, but the quality isn't good and the prices are high. Our four items total came to about $30 (two appetizers and two beers) and the apps were really nothing to write home about and the servers aren't even very friendly. Also beware...they have a lot of rules here. They won't seat till the whole party is there; if you get dinner reservations everyone in the party HAS to order dinner, automatic gratuity added to the check, etc. etc.\n\nThe \""box office\"" is also weird...you get your tickets at this window complete with microphone and slide-under slot...then you walk into the club and the box office is completely open and the workers are just sitting right there, so I don't get the whole hoopla with the window.\n\nAll in all though, the seats are comfy enough, the atmosphere is pretty nice, and the acts are good.",3,p
2,"Good food but pricey. No salad with entry, just cold bread. Very large portions",3,p
2,"We have been here a couple times.  I had chicken fried steak with mashed potatoes and gravy. Everything was so salty I couldn't eat much.\n\nThe next time, we had the all you can eat cod. When the waitress set down our plates, I could see the grease on the fries. They were dark and all soggy and limp. I told the waitress and she said she would bring more. It took quite a long time. We were already done eating the fish before the fries came out.\n\nThe new fries were crisp and golden.  She said they never should have sent them out like that.  Later another woman came and apologized for the fries but said that's the way they are and you either love or hate them.  Really?  Which story was it?\n\nAnyway, I would go again for the cod and ask for the regular fries; not the \""natural\"" ones.",3,p
2,"I was not impressed. For a business traveler, there are better choices nearby. \nWhen I drove up, the valet told me there was no self park, but I could see it less than 100 yards away from my room. I used it during my stay, and it was convenient and much less expensive. \nThe entry of the hotel was constantly blocked by party goers, and I couldn't find any alternate entrance/exit. \nMy bill was wrong at checkout. They adjusted it, but then mysteriously placed an additional unauthorized charge of $13.94 on my credit card. \nSeriously wishing I opted for Embassy Suites across the road...",3,p
2,"Panera does a nice job on some items.  Stopped to have lunch with a friend who wanted to use the WiFi and get a bite to eat.  \n\nKind of a soup type day, rainy and cool...so had a bowl of low fat veggie...very nice and a greek salad that is pretty good.  The best part was the fresh baked bread.",3,p
2,Desert was great - beer was good.  Food was under seasoned a bit with out the sauce.  Husband liked it with.,3,p
2,"Came here for lunch, however I do want to say that I went to the deli next to the Hearst tower. It was super busy though!\n\nEach sandwich is hand made to order and it was not bad. I got the smoked salmon BLT which was actually surprisingly not bad. The prices are a little off to me, but I guess you're in the city maybe that's how it goes. This place is an in and out restaurant. Call what you want what bread you want (and make sure to say roll instead of for example wheat which is sort of just like bread) and they'll make it and you'll be out in a couple of minutes depending on how long you wait in line.\n\nThis place has pretty fresh ingredient and I would no doubt be coming here if I was working downtown. However, this place I give three stars for the wait time, the prices, and that overall it just wasn't amazing nor bad.",3,p
2,"Look all you sushi snobs who like to pull rank, I too have been to Japan. Whoa. Crazy, I know. Moto sushi is good. Moto sushi is not great. The best time to enjoy it is at happy hour or during \""all you can eat.\"" \n\nThe thing is, the underground menu is too expensive. I'm not a cheap person, ask my friends ... sadly, I am more likely to over-pay for things and I have no patience for sales. Given that I am a chump, who spends too much money, me saying their creative sushi rolls are too expensive says a lot. If I want to pay $13 for a roll, I am going somewhere else. Otherwise, the basics are value priced and pretty darn good. Good that is, not great.",3,p
2,"Step back in time and experience an old-fashioned soda fountain right here in Arizona! The surrounding area has changed quite a bit, but inside MacAlpine's Soda Fountain it's still 1929. \n\nLunch and dinner selections include comfort food classics such as meatloaf, burgers, sloppy joe's, and egg salad sandwiches. Don't forget to try a malt shake, phosphate soda, egg cream, or soda in one of the 30-something flavors (from sarsaparilla to bubble gum)! \n\nWe came here on a Saturday and our group sampled the chocolate malt shake ($5.50), Sloppy Joe ($6.95), Pastrami Rueben Sandwich ($7.50), and a small sundae in one of the old wooden booths. All Sandwiches are served with your choice of Potato Salad, Hawaiian Cole Slaw, Carrot Raisin Salad, Carrot & Celery Sticks or Potato Chips. The Hawaiian Cole Slaw appeared to be missing the \""Hawaiian\"" part of the dish but the potato salad was good as was the carrot raisin salad. \n\nThis is a fun restaurant to visit with out of town guests or families with kids that want to enjoy a sundae with the little ones.",3,p
2,"Very trendy sushi place situated in central Phoenix.  The set-up of the restaurant is nice, with both indoor and outdoor seating.  I was only there once so far, so I need to try it at least one more time, but I was disappointed with the quality of the food.  It was not bad, but there are far better sushi bars in Phoenix.",3,p
2,"We went in to get just desserts and both were delicious! We ordered the Butter Pecan Blondie & the Triple Chocolate Meltdown. The butter pecan dessert was served on a hot griddle which kept the cake hot the whole time & it went well with the ice-cream. The chocolate cake was also good .. Very chocolate-y & again that went well with the ice-cream.\n\nThe only couple of things that were off-putting were: the service - it took quite a while for someone to come around, so we figured we'd put the order in right away when we got drinks & also the table was so sticky! It was like it wasn't even cleaned with a clean rag.\n\nTheir happy hour menu looked really appealing - half off all appetizers & specials on their drinks. We'll probably be back for that.",3,p
2,Had the Victoria's filet 8 oz. It was delicious as always. The mashed potatoes were not very flavorful though. Could have used some garlic or something. I also got a side of snow crab with my order. The cream was alright. It seemed like it was overcooked and it was kinda dry.,3,p
2,"This has to be one of the largest malls in Arizona.  It's massive.  I went here to shop for vitamins at Vitamin World and had to try and find it.  Luckily, I called ahead and the guy from Vitamin World gave me directions on where to park, by the theater....otherwise, I wouldn't have found it.\n\nWhen I walked in, I was surprised to find amusement park type attractions inside....big bouncy things full of kids, and other stuff.  This place was packed.\n\nWill have to come back when I have more time to wander around and check out other stores.\n\nReturn Factor - 60%",3,p
2,"I don't think the drinks are as good as Aldo down the street, but Uptown has a much more laid-back and relaxed vibe than the Aldo circus.  Maybe it was the time of day, but it seemed like the staff were a little less than thrilled to help us.  When we asked for details on a drink, I had the feeling we were taking away from their valuable time for them to answer a question.  They have much more food options than Aldo if you'd like a treat with your drink - lots of cookies, biscotti, brownies, etc.",3,p
2,"the salads are quite exceptional, especially for philly\n\nthe muscles are buttery goodness\n\nthe sushi is just not good, i don't care what the woman who eats there everyday cuz she lives across the street says\n\nand i think they put mayo in some of their sushi, which - however authentic - is disgusting",3,p
2,First off...try the meatloaf and soft pretzel sticks..sooo good lol....I've been here quiet a few times and its been a pretty good experience...drinks are a little pricey when comparing to a place like Native New Yorker but its still a good place to hang with friends,3,p
2,Had dinner here and it was located in my hotel (Westin). Enjoyed a Lobster Bisque and a Green Curry Cod. The service was a little slow but friendly. My fish had several bones in it. The bread was sourdough with a shrimp butter. I think it was a bit pricey for a seafood restaurant. I didn't try the sushi that everyone was raving about. Where does a restaurant in Pittsburgh acquire fresh fish for sushi?,3,p
2,"I've tried to go to this place many times, but the days and times where always  a mistake as it can get really crowded. \n\nSpoiled for so long with 4 peaks, I had to give it a try no matter what. They have a long list of their own beers and that was the best. I had the Grand Cru seasonal and it was just fine. \n\nFood is ok too, but they seem to fill your taste with the presentation of massive dishes. I had a BBQ sandwich that was ok but nothing I would order again. French fries are good, but sorry I'm far too adapted now to the ones at 4peaks. \n\nFriday night or Saturday are the best days to go and frustrate yourself looking a spot to sit. Sunday for lunch worked much better.",3,p
2,Good for a quick dinner.,3,p
2,"Wagon Yard used to be awesome, but it has since fallen to \""still pretty good\"".\n\nTheir happy hour wing special is still good, it used to be 25 cent wings, now it's 30 cents. Their steaks are pretty good but for some reason used to be better. Their bbq ribs are still great though.\n\nI don't know, maybe it was the service. The first time my wife and I went we couldn't wait to come back, and then we brought a friend, and then we went again and wasn't quite as good, and then we went another time and the quality diminished just a little bit more...\n\nMaybe they're in a slump, who knows. Hopefully they come out of it. Wagon yard is the quintessential rustic western food and drink joint. they have karaoke very often, and they even have a coupon in the Entertainment book if I remember correctly, so it's worth trying at least once.",3,p
2,"After hearing about the heat and not wanting to burn baby burn, I headed to CVS to stock up on my sunscreen. I really like to sunbathe and don't want to risk being unprepared. \n\nI upped the level to 30 SPF to deal with the 100-110 degree days that I spent in Phoenix. I would have brought it from home, but TSA prevents you from carrying containers larger than 3 oz. and aerosal cans in your carry-on bag. Fortunately there seems to be a CVS in every city I go.",3,p
2,"We had a fairly nice visit to Lao's the other night. The service was wonderful, they treated us like royalty. \n\nFoodwise, I found it  a little mediocre...at least the dish I had. I shared a seafood plate with my husband and I also ordered the family hot pot. The seafood was actually pretty fresh tasting, especially the shrimp, but everything else just seemed a little bland, lacking in a flavor. \n\nI heard some positive comments on the orange chicken from others at the table; and the mongolian beef seemed to be a hit, and everyone was very happy with the shrimp fried rice. \n\nAll in all the food was ok, but not necessarily worth the drive (at least from where I am).",3,p
2,Mediocre food for the $$$ price but great atmosphere and service.  I had the filet because I was feeling picky about the amount of dairy in the other items.  But the steak wasn't nearly as good as anything I can cook at home.  \n\nDrinks and desserts however were well worth it.  I would come back to socialize rather than enjoy the cuisine.,3,p
2,"It's hard to \""like\"" or \""dislike\"" Border's. Border's is like the Wal-Mart of the arts world that needs to do nothing but exist to be effective. \n\nTo compare Border's to a bookstore would be like comparing the internet to a public library. Border's has everything you think it might and more, which doesn't make it bad, by any means, but shouldn't be confused for good, either. \n\nOne section spills over into the next like the way streets in Los Angeles become parkways and freeways without any previous indication. You look up and you're standing at a cafe without realizing that you're no longer where books are supposed to be; you turn up the volume to hear music from the headphones the clerk gave you when all you wanted was to read a magazine. \n\nWhat's an independent bookstore to do? How is the Yucca branch supposed to draw a crowd when everyone has wifi? \n\nBorder's isn't evil or tyrannical or malevolent but it is present and pervasive. Wherever you are, you know that if you can dream it, you can go to Border's and buy it. It is the urban sprawl of commercial space, and it's holding a non-fat latte and smiling at you.",3,p
2,"I feel like Lot 17 doesn't advertise their tasty selection of food enough! You walk thinking you're going to find typical bar food but that is not that case at all. \n\nEverything is very fresh tasting and you can tell a lot of it is homemade! The reason they are only getting 3 stars is each time I've been there the service was so-so. Somewhat understaffed for lunchtime. :( \n\nAlso a word to the wise, their crab cake sandwich is outstanding, but deep fried! :)",3,p
2,"It's been a long time since I've been to this airport. The last time I went through it I just remember spending several hours (due to weather) being delayed. I made many a lap from C Concourse, through the central area, and down Concourse A on the moving walkways. Unfortunately a lot of the shops were closed due to the late hour, but I had my music and I was in my own little bubble.\n\nHad to fly to Charlotte for a business trip on the Monday after Thanksgiving. Jacksonville wasn't super busy when I left, but Charlotte Douglas more than made up for that. The agents - though they take their job very seriously - are all pleasant to deal with and no one was unnecessarily rude.\n\nUS Airways isn't usually on my list of options to consider because I fly west more often than north, but I'll have to keep them in mind next time. Wouldn't mind - with the right amount of time - having a layover in Charlotte.",3,p
2,"I've been here a few times a couple of years ago, back when I used to live in Chandler.  This is a place that many Vietnamese refer me to when I ask about Pho (nail artists and coworkers alike).  But this was before all the new pho places have popped up!  \n\nI've never been crazy about pho, and I can't recall if I've tried it here.  I have tried a few apps and stir-fries, and I have to say that none have been worth writing home about (or more appropriately, none are worth YELPING about).  The outdated/old-fashioned decor doesn't help, either.  I'd say the only positive thing Saigon Pho has going, at least for me, is the server Crystal.  Very friendly, efficient, and she always has suggestions ready based on what you feel like having.",3,p
2,"Upon walking into Office Max I felt I was entering a deserted business. I mean seriously, I saw no one.. And I mean no one.. For a good 15 minutes! I wandered the aisles in need of a rubber stamp pad to fit my wedding monogram .. Up and down the aisles.. Again. Finally!! Yay! There's another human life amongst me..& he took me to my stamp area. Check out was odd.. The girl was umboxing supplies on the check out area..& her manager acted like I just may be bothering their task for wanting to pay... Ok.. Get me outta here..",3,p
2,"I showed up after the lunch rush about 1 o'clock in the afternoon on Thursday, and immediately went to the coffee bar and orders a cappuccino. It came promptly,  it was very good. A+\n\nAfter sitting there drinking my coffee and doing some work on my laptop, I decided to order something to eat. I have to say, the service there isn't great. There was 1 person  in line, and after she rang up the person in front of me, I had to wait 2 minutes before the lady looked up at me. I think she was busy folding napkins. She seemed totally confused and didn't get my order right. \n\nWhen she brought me my hamburger, she didn't offer me any utensils, or a napkin, or salt-and-pepper, or any condiments. I had to walk up to the bar to ask her for that. Also in addition, I asked three separate times for a to go container. I never received it, finally walking out. I eat out 7 to 10 times a week, and quite frankly that was the nicest but most incompetent service I  have received in a very long time\n\nAt  $14, the burger with avocado wasn't great. I asked for the bacon, but never received the bacon. \n\nStill, the ambience is great, the pastries and baked goods look amazing!. I would come back just for the coffee, Internet  and maybe a scone or something like that. Also even though the service was poor, all of the ladies there were extremely nice.",3,p
2,"The Farm at South Mountain was the recent cite of a Mom playdate my friend and I scheduled when it happened that both of our moms were in town over the same weekend.  \n\nWe went to the breakfast place, which worked out well because I probably would have lost my mom to baby fever if we'd gone to the lunch spot, as there were several tables of baby shower celebrations set up there.  \n\nI thought the food was alright, but not great.  I loved the fruit salad that my mom ordered and thought that the mint syrup was an innovative touch that really classed up a pretty standard assortment of melon.  The egg burrito thing I ordered was on the rubbery side.  I'd definitely go again.  If only for the mini bottles of champagne.   It is nice to sit outside and look at all the flowers and eaves drop on the young couples and watch all the baby shower guests cart huge gift bags from the parking lot across the street to gingham covered tables under the shade trees.  \n\nI hope Del Web or some other super developer doesn't purchase all the surrounding land and totally ruin the illusion or originality and quaintness created by a brunch at the Farm.",3,p
2,"Five stars for the pie.\n\nThree stars for the service when I was there for lunch with my dad, which is what this check in was for. He'd brought his dog with on his visit to see me, so we had to sit outside. The outdoor seating area was filthy and our server rarely came out to see us. The food was wonderful, but that only partially makes up for the state of where we ate.",3,p
2,"The vegetable choices are out of this world.  Protein, however is nil if you don't eat beans (like chili offerings).  Thus, I can only give it 3 stars.  They took the meat away from the salad bar and that SUCKS.",3,p
2,"Good food overall. Service was excellent. Nice atmosphere. 3 steaks ordered at my table. They all were happy with their meals. I had a mahi mahi entree and it was decent. Customer Service is so important to me, they won me over!",3,p
2,"There are several Hickory Tavern locations in the Charlotte area, and this one is in the fast-growing Providence Road area.  This also means that it can be absolutely packed, and when there are a few college basketball games on, it's even more so.\n\nThis is because the Tavern is not only a restaurant, it is a sports bar.  That makes it a little difficult to classify, but I'll do my best.\n\nFirst, you have a largish bar area.  This section alone is larger than many sports bars these days, and it looks even larger because it's open, rather than being cramped and confined.  While there did not seem to be any smokiness to the area, there could have been some.  It was definitely loud, as most any bar will be on this sort of night.\n\nNext, you have a dining section, which wouldn't be much different than any other family-style dining area, except for the fact that it was right next to the bar.  So if you take the family, you'll want to be aware of this.  It's not exactly set up for a quiet night out, even on the calmest of times, and this certainly wasn't that.\n\nThe good news for older crowds (those without younger kids) is that if you're waiting for a table, you can wait in the bar section.  They also have these very long tables that run the length of the bar area, and you can even eat there if you don't mind the crowd.  We didn't really feel like waiting, and since the whole building had a sort of bar feel to it, felt like it really didn't matter.\n\nIn the end, it didn't.  The only problem with this was getting the attention of a waitress.  Once we did, service went along fairly well, though getting refills was a bit slow.\n\nThe food was good, and priced decently, but appetizers were expensive, as can be expected in most bars.  Wings especially were not cheap.  But it was all tasty.  I don't know that we'll be back, but it's certainly better than most bars, and definitely a leg up on most sports bars.",3,p
2,"Good ol' annas linens. \nThis location is very tiny, and in agreeing to the previous post, gives a very confined feel. I didn't have any issues locating my needed items, or their prices, but I do think clearer walk through should be introduced. It is very cluttered and the aisles are very narrowed and over stocked. \n\nThe prices for the items are great, and they have a lot of mix and matchable themes.",3,p
2,Good but not great ... the taco is tasty (well I should say the meat) but everything else is just average.  Not bad but nothing to be amazed about.  Fast service and no complaints.  A great place to get your Mexican food fix on.,3,p
2,"I had been to the University location several times and that one is great.  The one in Pineville, although decent, is not as good.  The food was ok but the chicken was dry.  The sushi was decent.  They have great sanitation grades, but there is some wear and tear on the floors near the tables and throughout the restaurant.  They could use a renovation.  Much prefer the University location.  For Japanese steakhouses in South Charlotte, I'll stick with Fuji at Rivergate.  However, if I 'm on the north side of town, I will go to that Nakato's.",3,p
2,"A great Zoo with entry to see and do.  Wear comfortable shoes because there is a lot of ground to cover.\n\nThe camp programs that the offer for kids are exceptional.  Both my 8 and 11 year old loved the camps that they attended at the Zoo.\n\nConsider a family pass if you are a local.  It allows you into the zoo before the regular public.\n\nGet an early start if you want to see more animals, especially in the summer.",3,p
2,"Yea I know, Food Express Chinese Restaurant, sounds like a place in a Southpark episode. When I arrived, the place was packed with Asians spinning their lazy susans around, which is always a good sign of a good hole in the wall chinese restaurant. The interior had strip mall written all over it from the Casino carpet (probably from Station's Casino) to the cheesy neon fish light fixture, i don't even know what to call it.  \nI came here because of the yelp reviews and i was not dissapointed but not wowed. Take into consideration i tried only two dishes, the Mongolian Beef and the Shrimp in black bean sauce. The beef was very delicious, tender, juicy, not over sauced and just the right amount of spice. The Shrimp was standard but i thought they skimped a little on shrimp, all i saw were chunks of bell peppers and onions. The service was good and friendly and i enjoyed my time here. I would give them 3.5 stars and would go back. I did notice a lunch special they had mon-fri for $4.25, looked like a good deal for under $5.00, will try that next time.",3,p
2,It is a bit pricey for being a barbeque restaurant. The food is good but it's not great.  if you're going there you're going for the experience not the food.,3,p
2,This place used to be very good. They are missing a lot of products and their meat and veggies aren't as fresh as before. Sometimes you would get this food one week and the next they don't have it anymore. I hate there is no consistency to their products. It's either a hit or miss sometimes.,3,p
2,"They have a 6-8, bogo deal that was fun but my drinks always came out watery (I order iced mochas and lattes) and never really tasted right. Then they opened at 6:30 which is right after I would be leaving for work so now I never stop, Even though they are literally 10 steps from my apartment. Food is ok. Nothing super impressive. The ice cream is ok as well. Hard to want to go there when there are other options with better quality. I have never had issues with the staff. They do seem welcoming at the drive thru. Now, I drive about 7 miles in the opposite direction to moka, or if I have some time, manna cafe.",3,p
2,"Tasty beef you cook yourself at a large open vented indoor grill. Chef will grill your steak for your for an additional charge of $2.79. Salad bar respectably populated with the usual fare, e.g., red beets, shredded cheese, broccoli, cottage cheese, etc.  Former site of the Round Barn Restaurant.  Overall good dependable and tasty. Not fancy. Wear comfortable shoes if you plan to cook.",3,p
2,"Look past the overgrown weeds, and faded 80's exterior, and take a trip back in time, to the days when Sushi was an exotic delicacy, and a wise cracking Hibachi chef makes comically poor attempts to land grilled shrimp into your mouth..  \nUpon entering Ichi-Ban, I was fairly sure this was going to be a 2 star experience. The place hit it's heyday in 1986, I'm guessing, and the concept and decor are so outdated, it actually ended up being almost like a fantastic retro-dining experience for me. The food, was actually really good too! My previous experiences with Hibachi style Japanese places were LONG AGO, and were not very positive.  Aside from the rather surprisingly racist, and misogynist jokes the Hibachi chef made, I was shocked by how good everything tasted. I had the Calamari ($15.95) which was cooked very nicely right in front of me, and was absolutely delicious.  The simple broth, and salad served at the beginning of the meal were also quite delicious... I could drink the salad dressing by the glass. Super tasty, and everything was very fresh. There was so much Sushi, that I'm even going to list all of what I tried, but everything was fresh, served beautifully, and at the perfect temperature. While it may look practically abandoned on the outside, there's some surprisingly good food being served on the inside.",3,p
2,"Finally made it Chompie's after passing by it many times for work!\n\nOn service alone, I would give it 1 star for the waitress last night that kept looking at us but never came over until 5 minutes after we sat down. She barely even acknowledged us.\n\nOn to the food: about 3-3.5 stars. The husband and I got the Western sliders and the Jewish sliders. I really liked the Jewish sliders, although it is a very greasy / heavy meal. He really liked the Western sliders. According to him, the Tempe location is a lot nicer looking and has better service. I can't see myself craving Chompie's, but if I ever do, I'll be sure to go to Tempe.",3,p
2,"We ate at the S.T. in Tempe once to twice a week before the change to the Field Kitchen (or whatever they called it). Last week we returned for the first time since the return to S.T. \n\nThe first thing we noticed was the fewer selections, fewer customers and some layout changes. When we sat to eat, the most noticeable thing was the lack of freshness of the lettuce, Before it was always super crisp, now it was not. The food was still overall good. They reduced the soups but the chili was still ok. Moving the beverage to the ice cream bar seems to be a bit cramped but the old location was not real good ether.\n\nWe will try a different location next time and see if just this location didn't quite recover from the Field Kitchen. Other locations are a longer drive so we will probably never return to twice a week customers.",3,p
2,I have been here twice and it was good but not my favorite. \n\nThis last time I went with my sister in law for sushi and drinks. My daughter also joined us on this girls night out. Her mac N Cheese was delicous! (I might order that for myself next time.. 5 stars for the mac n cheese... lol). The sushi was good but not the best. I am a HUGE sushi fan so I was kind of sad over the experience. The spicy dishes were the best ones! Go spicy or go home! The not spicy one.. I think it was Korean something or other was gross. My sister in law and I both had a Hibiscus margarita and they were good.. VERY SWEET! They also were really expensive :/ This place is not good enough for the price I dont think but it was a nice experience. Id got back for the Mac n Cheese :),3,p
2,very packed.\nthe pho is mediocre.\nand pricey for what it is.\n\ntheir eggroll isn't that great either. but the fish sauce is pretty good.,3,p
2,Service was great and I like the atmosphere but I wouldn't say it's anything special (except for the the shakes and meatloaf - fit for the gods for sure!).,3,p
