,text,label,row_number
321,"I remember this movie from when i was 12, it was amazing.. i remember it to the day not like most thing i watched back then, i have even tried to buy it but its like rocking horse sh*t! Anyway, the acting is a bit chewy but the story is amazing considering it was a real B movie with a low budget and event the fighting scenes were amazing to watch, i must have watched it about 20 times. It was a very well made movie and i loved the idea of fighting giant man controlled robots, pity they had to spoil it by making a crappy spin off ""Crash and Burn"", don't watch that movie by the way it is total pants! If your a real Sci-Fi movie fan then watch this, if it was re-made today it would be a winner.. i really would love to see a remake or even release the DVD of it.",1,20889
322,"I noticed at once that this movie really wasn't based on Dodie Smith's novel. In any case, it was a nice idea that Pongo and Perdita's son now had his own puppies. The cutest of the Dalmatians was, of course, little Snowball who was completely spotless till the very end of the film. <br /><br />To be honest, I didn't know what to think when Cruella de Vil seemed to have changed completely kind. In fact I have often thought about the possibility that she could become friendly, but now that she so quickly changed into ""herself"" again and announced that she was Cruella once more, I almost began to be really worried about Chloe's Dalmatians.<br /><br />Actually, the scene in which the puppies watched Lady and the Tramp while Chloe and Kevin had their dinner, was much better than I had expected. I also was fond of the parrot who played to be a dog, and it was incredible that the dogs had learned so many tricks for this movie. <br /><br />Of course I was content that at the end the Dalmatians were saved again, but I would have liked to know what was going to happen to Cruella after she had lost her whole property. And what on earth could the dogs' home do with such a huge sum of money?<br /><br />Finally, it was quite touching that Snowball also had spots at the very end of the film.",1,20954
323,"Many neglect that this isn't just a classic due to the fact that it's the first 3D game, or even the first shoot-'em-up. It's also one of the first stealth games, one of the only(and definitely the first) truly claustrophobic games, and just a pretty well-rounded gaming experience in general. With graphics that are terribly dated today, the game thrusts you into the role of B.J.(don't even *think* I'm going to attempt spelling his last name!), an American P.O.W. caught in an underground bunker. You fight and search your way through tunnels in order to achieve different objectives for the six episodes(but, let's face it, most of them are just an excuse to hand you a weapon, surround you with Nazis and send you out to waste one of the Nazi leaders). The graphics are, as I mentioned before, quite dated and very simple. The least detailed of basically any 3D game released by a professional team of creators. If you can get over that, however(and some would suggest that this simplicity only adds to the effect the game has on you), then you've got one heck of a good shooter/sneaking game. The game play consists of searching for keys, health and ammo, blasting enemies(aforementioned Nazis, and a ""boss enemy"" per chapter) of varying difficulty(which, of course, grows as you move further in the game), unlocking doors and looking for secret rooms. There is a bonus count after each level is beaten... it goes by how fast you were(basically, if you beat the 'par time', which is the time it took a tester to go through the same level; this can be quite fun to try and beat, and with how difficult the levels are to find your way in, they are even challenging after many play-throughs), how much Nazi gold(treasure) you collected and how many bad guys you killed. Basically, if you got 100% of any of aforementioned, you get a bonus, helping you reach the coveted high score placings. The game (mostly, but not always) allows for two contrastingly different methods of playing... stealthily or gunning down anything and everything you see. You can either run or walk, and amongst your weapons is also a knife... running is heard instantly the moment you enter the same room as the guard, as is gunshots. Many guards are found standing with their backs turned to you, meaning that you can walk up behind them and stab them... nearly silently. In your inventory, you can get no less than four weapons and two keys... more about the weapons later. The keys unlock certain doors. Most doors in the game aren't locked... only two kinds need keys, and these keys are only introduced in later levels(you restart in levels, resetting weaponry, health, score and lives in each chapter). Much of the later game is spent looking for them. Now, as I just alluded to, this game, like many of the period(late 80's, early 90's), is based on collecting extra lives... personally, I think it's completely and utterly useless(it was mercifully dropped from here on end... I think(?), from the next 3D shooter and onwards), since you can save anytime you want and 'using a life' resets weaponry, health and ammo, like starting on a new chapter(which is a real pain in later levels, where you *need* heavier artillery). Now, I shall beat around the bush no longer... moving on to the guns! You start with aforementioned knife(which is silent but only effective up close) and a pistol... nothing special, but good for conserving ammo, unlike the next two bad boys. Your third weapon is a German SMG... a sub-machine-gun. It's faster and automatic, and some later enemies use it. And the last one... is nothing short of a Gatling gun! Oh yeah! Think T2. Think Predator. Think about unloading massive amounts of lead into Nazi fiends with such a gun. It's every bit as entertaining as it sounds. Most of the boss enemies use this, though, so be prepared. I won't reveal the identities of these boss enemies, however... that's for each player to discover for him(or her)self. The sound is excellent... very crisp and realistic. As you hear the tear of a machine-gun firing, the deafening metallic clank of a door slamming shut behind you or a Nazi yelling surprised or a warning in German, you truly feel like you are there, trapped in these dark and depressing bunker systems. That segues me nicely into the level design... as you run through seemingly countless, nearly identical hallways towards the next elevator leading you further, you are grasped by the claustrophobic mood. I almost got motion sickness more than once(though that might also have something to do with little sleep, lots of humidity and unusual warmth...) from playing. Though the level of detail isn't terribly high, what there is is great. Remains of victims, guards' quarters and countless Nazi symbols... the list goes on. The game also features quite a bit of gore... for it's limited graphics engine, John Romero and crew certainly put in all the blood and guts that they could for the game. What is there left to say... the first of its kind, and it's no wonder this spawned countless others 3D shooters. Sure, weapon bobbing and different height levels(stairs and such) didn't come around until the next entry into the genre... Doom... and it was Duke Nukem 3D that introduced the feature of switching your view(so it goes beyond simply left and right, adding vertical dimensions to it), and jumping didn't come around until a third, later title(the first Quake, possibly? Fellow gamers, help me out here)... but all of those games, as well as the rest of the genre, owe their existence to this one. So load up the Luger, open the door to enter the bunker and step into B.J.'s shoes... he deserves the recognition, even(or maybe even especially?) nearly fifteen years after he first appeared. I recommended this to all fans of 3D games. 8/10",1,21019
324,"One of the unsung gems of the 1980's, Scenes... features razor-sharp satire and outstanding performances from Arnetia Walker (how did she not get a ton of roles after this?)and Wallace Shawn. It's a delicious send-up of class warfare and the people in those classes. The writing is hilarious and the characters, while not subtle, are nuanced. And, sorry, but the Asian gangs (if you can call one Japanese guy extorting one of the other characters a ""gang"") were not put in for ""sociological value"" as another review implies they should been. The value here lies in what the movie is making fun of and in the sparklingly wicked way it does it. I found it creative, funny, and idiosyncratic.",1,21084
325,"""Like the first touch of pleasure and guilt, like a spontaneous youthful flirt of fascination and fear, like a climax of contrary emotions"" said one of the movie buffs after viewing LOVE AT THE TOP, the misinterpreted title version of stylish director Michel Deville's LE MOUTON ENRAGE. <br /><br />Vincent Canby in New York Times, however, just after the 1974 premiere of the movie stated: ""LOVE AT THE TOP which opened yesterday at the 68th Street Playhouse, is a 1973 French comedy that dimly recalls a number of nineteen-fifties English comedies about the rise and rise of cynical young men possessingand possessed byambition."" Yet, the significant difference that he mentioned was the fact that LOVE AT THE TOP is not concerned with the English class system...(January 27, 1975)<br /><br />Having left the evaluations up to single individuals, of course, the test of time has done its just job. What may be said with certainty after more than 30 years is that we can hardly find such movies like LE MOUTON ENRAGE where decadence appears innocent, where liaisons appear youthfully enthusiastic, where feelings occur so manipulative. <br /><br />For Romy Schneider's fans, it seems useless to point out that this film is a must see, not only because she gives a unique performance (as she did in all of her roles) at the heyday of her career (9 years before her sudden death) but because she is particularly attractive here. It is not TRIO INFERNAL where the, so to say, 'forced escape' from and the mockery of Romy's sweet image haunted for years by saccharine Sissi meets its most discouraging manifestation, but a film where the brilliant actress is given a fair role. She plays Roberte, a woman who becomes the object of lust for the story's lead, playboy Nicolas Mallet (Jean Louis Trintignant). It is him who takes financial profits from lustful liaisons. This movie can boast truly memorable and unique shots of Romy and she is given some of her very best scenes. Romy's sex appeal is unforgettable here.<br /><br />Another strong point of the film is its execution of the content with a development of individual perception. Immoral as it may seem, the director makes a perfect use of contrast: conventions vs pleasures, innocence vs decadence, genuine lust vs instrumental affair. Nicola owns most of the features that viewers may like or detest, may find attractive or disgusting; yet, his are the features the viewers must treat seriously, more to say, they are the ones we all must accept. That is why, one is led to a peculiar, gently wild, erotically unique world of the main character. Although he sleeps with lots of women, there are two women that represent a sort of contrary worlds for Nicola: Roberte Groult (Romy Schneider) and Marie-Paul (Jane Birkin). He manipulates them, makes love to them, cannot refrain from both desire for their bodies and desire for money; yet, he perceives them differently. Yet, despite all of this 'adult maturity,' he is emotionally like a little boy who plays with a toy-car on the table - a sort of 'detailed insight into male mind...' in a comedy-like way, of course.<br /><br />Finally, there are very good performances, which makes LE MOUTON ENRAGE slightly underrated. Not only the aforementioned Romy Schneider does a brilliant job supplying the viewers with an extraordinary insight into her role, but young Jane Birkin appears to be convincing in the role of young, inexperienced streetwalker Marie Paul, Jean Louis Trintignant makes it possible to see Nicola in the right way. This artistic merit lying in performances goes with terrific music by Camille Saint-Saëns, the tune that will ring in your ears for long. Therefore, apart from some flaws of the movie like dated colors, slow action (sometimes), possible clichés (noticed by some viewers), the merits should be found significant. <br /><br />LE MOUTON ENRAGE, in sum, is a clear manifestation of contrary manipulative tools in life. It is worth seeing as a moment in Romy's career, a prelude to strong eroticism, a chain of contrary emotions, of love and hatred, appreciation and disgust compared to the first orgasm and the first angasm... But aren't we, humans, 'viewers,' movie buffs built upon such contrasts?",1,21149
326,"Splendid film that in just eight minutes displays an unusual genre mix: mystery, thriller, musical. Briefly, we are allowed to tell about the story: a girl comes into a European Cafeteria and then... Soft transit from nonsense mystery to narrative logic. In a no time, no place way Vigalondo managed a delight in B/W by means of imagination and despite (thanks to) the tightest of budgets.<br /><br />Because of the unity of time-space the film reaches the intensity of a short poem (almost a haiku). Spain, land of quick poetry in B/W (¿remember the early Buñuel?).<br /><br />A must see for reassuring our belief in young cinema outside the States.",1,21214
327,"I like films that don't provide the typical ""happy ending,"" and that's my main reason for my liking of this movie. Alice Marano (Danes) and her best friend Darlene (Beckinsale) are arrested in Thailand for narcotics smuggling after a tip anonymously phoned in to the Thai authorities. The film does a solid job of keeping viewers guessing as to whether (or which) of the girls was involved, and Bill Pullman is perfect as their sleazy lawyer. Jacqueline Kim turns in a terrific performance as his more kind, magnanimous wife, Yon, who is also an attorney. I wish the girls had been abused more in the prison, as another commenter has suggested, as I've heard that Thai prisons can be quite brutal. Where this film grabs me, however, is its ending. Alice subjects herself to a sentence of 96 years in total so that Darlene can be pardoned, and we (the viewers) realize that they are both innocent. Any film that defies my expectation of the ending wins extra points with me, and this well-acted drama is certainly deserving.",1,21279
328,"This is the kind of film that, if it were made today, it would probably star Sandra Bullock and Hugh Grant; actually, now that I think about it, this one is quite liable to be remade one day. It's pleasant, but with no depth whatsoever. It suffers from the almost fatal miscasting of James Stewart in a role he is about 20 years too old for, and as a result there is no chemistry between him and the beautiful Kim Novak. Ernie Kovacs, in the small supporting role of an aspiring writer, is the only actor in the film whose performance approaches what you might call ""wit"". (**1/2)",1,21344
329,"The film's design seems to be the alpha and omega of some of the major issues in this country (U.S.). We see relationships all over at the university setting for the film. Befittingly, the obvious of student v.s. teacher is present. But what the film adds to its value is its other relationships: male v.s. female, white v.s. black, and the individual v.s. society. But most important of all and in direct relation to all of the other relationships is the individual v.s. himself. <br /><br />I was amazed at how bilateral a point of view the director gave to showing the race relations on campus. Most films typically show the injustices of one side while showing the suffering of the other. This film showed the injustices and suffering of both sides. It did not attempt to show how either was right, although I would say the skin heads were shown a much crueler and vindictive (quite obvious towards the end). The film also discusses sex and rape. It is ironically this injustice that in some ways brings the two races together, for a time. Lawrence Fishburne does an over-the-top performance as the sagacious Profesor Phipps. He crumbles the idea of race favortism and instead shows the parallelism of the lazy and down-trodden with the industrious and positive. Other stars that make this film are Omar Epps, Ice Cube, and Jennifer Connelly. Michael Rapaport gives an excellent portrayal of a confused youth with misplaced anger who is looking for acceptance. Tyra Banks make her film debut and proves supermodels can act.<br /><br />Higher Learning gets its name in showing college as more than going to class and getting a piece of paper. In fact, I would say the film is almost a satire in showing students interactions with each other, rather than some dry book, as the real education at a university. It is a life-learning process, not a textual one. I think you'll find ""Higher Learning"" is apropos to the important issues at many universities and even life in general. 8/10",1,21409
330,"The show is really funny. Nice theme. Jokes and one liners are really good. With little extra tuning it can become a very popular show. But the only major negative point of this show is the cast. David Spade does a great job as Russell, Megyn Price does a good job. But who the hell did cast Patrick Warburton, Oliver Hudson and Bianca Kajlich.<br /><br />Technically Russell and Jeff are the main characters of the show, which make viewers wanna watch the show. Russell is a playboy and Jeff is a kind of frustrated family man, The relationship wiz... with an experience of all the problems a married couple face in a relationship.<br /><br />Patrick Warburton - does a horrible job as Jeff, he is not at all suited for the role. He is like a robot, literally there is no punch in his dialog delivery. <br /><br />Cast is really very important for viewers to like it. The bad acting certainly will take the show downhill...",1,21474
331,"This movie truly captures the feeling of freedom.......and what the freedom of your own integrity is worth....in the most delightful, light-hearted way. Not a serious, but hilarious adventure.<br /><br />The story mirrors life. We don't always get what we want right away but we find out we get what we need to to understand why we didn't get what we wanted....which results in us getting more than we thought we would get! You will get this once you see the movie. <br /><br />And this movie is truly about finding love and knowing one has found it and that it totally changed one's life.<br /><br />It is one of my all time favorites......not easy to find but worth the hunt.........I guarantee you will watch it more than once!",1,21539
332,"I've read countless of posts about this game being so similar to Max Payne, when i played it the first time i thought it was a bit weird arcade-like game with a desire to rip-off the Max Payne style (not just bullet-time). So when i played it for a couple of hours i realized how much fun it is! and how different from ""Max Payne"", yeah the bullet time is a bit similar but i think it fits differently to the game-style. This game is non-stop action - a mix between a shoot'em up and a fight'em up, so much fun, as a big fan of Max Payne i must say that the storyline of DTR is not near to the greatness of Max Payne, the graphics are a bit average and some of the levels look the same, but if you want a bit more of that ""bullet-time"" you should definitely own this game.",1,21604
333,"I don't care how many bad reviews purple rain gets, this movie rocks! Excellent movie, has it all, great music(Prince of coarse!), romance, and drama.<br /><br />This is really a very sad movie, very moving. I don't want to say TO much more, I;m not into giving away the plot, but I will say this-the film is VERY realistic, there are so many romantic relationships that go through these problems, so many familys similiar to the one depicted in the film. I see this as being very realistic and being so real, makes the movie that much more moving. My generation loved this movie growing up, so many of us loved Prince and there is alot to relate to for any teenager who has gone through similiar problems.<br /><br />That said, it's definetly NOT just a movie for teens, Id recomend it to all age groups. And it's not all so dark, the movie has some great music, band performance scenes, and sexy fun scenes between Prince and Appelonia.",1,21669
334,"I have to be honest and say I bought this movie, not because of the content, but because David Cubitt is in it; I know ... shallow, or what? - but, come on, Mr Cubitt is a fantastic actor to put it mildly.<br /><br />I really didn't know what to expect from watching this movie, I'd read the other write up, and those on other sites but I have to say I was drawn into the world of the brothers almost from the get go. David Cubitt as Theo, and Colm Feore as Ryan are so believable as the two estranged brothers, the film moves through their relationship as they start to try getting to know each other again after their fathers death. The scene where Theo finds out Ryan is gay was played brilliantly, he literally walks in on a scene and tries to leave without Ryan noticing - which of course he has.<br /><br />The film has been very well researched and is therefore incredibly sad, moving, uplifting and a celebration of life in parts. I came away from this feeling sad at what Ryan went through but also with the knowledge that he was given hope and unconditional love by the ex drug addict brother Theo. I agree with the other reviewer who finds the scene where Theo says he will be a father moving, and I'd go a little further to say I actually vocalised my thoughts at Ryan when he cruelly says to Theo 'What makes you think you can be a father' and Theo says simply 'You.' Theo walks away then, but that small exchange of dialogue speaks volumes to the almost self pitying aspect of Ryan who is brought up sharply by the simple retort.<br /><br />A brilliantly conceived movie on all counts, the acting, directing, writing etc are all so well done. I can't really find anything else to say about this movie, except to say that it is very hard dealing with the death of a loved one but this is done superbly, to the infinite degree. The respect for the subject matter and the outpouring of love (without being contrite and mawkish) speaks volumes in this rather selfish world we live in today. Well done to all concerned.<br /><br />Not many movies bring me to tears and give me pause to think about life in general, and also to be glad for all the things I have and not be sad for the things I don't, but this movie did, it was unbelievably uplifting considering the subject matter.",1,21734
335,"Which do you think the average person would know more/less about: Iranian cinema or Iranian football? Interestingly, the two come to the forefront of controversial Iranian filmmaker Jafar Panahi's latest film entitled 'Offside', a tale that uses football or access to football as a backdrop for a series of scenes revolving around one's right to do something or go somewhere and an individual's right to extend that courtesy if and when they'd like to. The odd thing is, you don't come away from Offside having learnt about Iranian football or too much about Iranian cinema (unless it's an education in Panahi's controversial style), but you do come away feeling enlightened, that at least someone from Iran has taken a controversial issue that is clearly still very much in force in a nation like Iran, and is willing to present it to an international audience rather than exploit it.<br /><br />I can remember the 2006 World Cup, I'm sure many people can. It was the summer after my initial year out at university and after the slog that was my first year, a summer of World Cup football acted as a nicely timed tonic. Needless to say, I saw practically every game bar the ones they show simultaneously with the other ones at the very end of the group stages so that to avoid incidences as seen in Spain '82 when it was thought West Germany and Austria transpired to get a result between them that would see them both through at the expense of Algeria.<br /><br />Anyone in Britain that was watching the BBC's broadcast of the Iran  Mexico game, both nations' first of the tournament, may remember that at the top of the show, the BBC's football anchorman Gary Lineker let off a snide comment to introduce the match. It went something like: 'We've seen giants Germany, England, Argentina and Holland play but now we get to see.........Mexico and Iran battle it out'. The emphasis on the latter two being inferior was clear and that maybe watching them was a chore. It's a shame because there are people, and films like Offside present them, who are really willing to see Iran play to the point where they risk their well-being to achieve it and it's sad when people in a position of power dismiss what they deem 'inferior' when there are others who'd do anything to have the chance to otherwise engage.<br /><br />When immediately thinking of the words 'Iran', 'football' and 'World Cup', my mind flies back to the France '98 game between said nation and America. Here is a film about a World Cup game of sorts involving Iran but where some or indeed most Iranian filmmakers may well have opted to present a tale revolving around Iran's famous victory over The United States and what that meant to them, director Panahi chooses to look at what goes on behind the scenes and presents a story from the stands as women are barred from football matches and are not allowed to live the ecstasy of winning a game of immense magnitude. You can imagine a heavy handed film detailing Iran's 'victory' as a lumbering propaganda film designed to exploit as they 'defeat' a Western power or 'enemy' at a sport they perhaps were not expected to do so in.<br /><br />A couple of films that spring to mind when it comes to beating the unbeatable at their own game are 2001 Indian film 'Lagaan', in which the Indian peasants defeat the ruling British at cricket. Similalry, 2005's 'The Game of Their Lives' sees the Americans defeat the English at a football match only this time in the 1950 World Cup. The differences between these films and Offside are immense; Offside is looking at a situation behind a state's mentality and dares to explore an essence of Feminism as the girls, trying to see their beloved Iran defeat Bahrain and qualify for the World Cup, are rounded up like animals and kept in a crude purgatory mere feet from a barred window that would allow them to see the game. The reasoning is to do with the foul language the men 'may', not will, but 'may' use during the game. The film presents Iran as so incompetent that they cannot take away a man's right to swear and ban the bad language but must ban a woman's right to see the game all together  it is no wonder Panahi's film was itself banned in Iran.<br /><br />But Panahi remembers to include what makes the rule so crazy in the first place by frequently allowing his female characters to both smoke cigarettes and use mobile phones, two things the doctors and scientists will have you think are far more dangerous to the human body/mind than hearing a little bit of foul language at a football match. Panahi pays special attention to the title of his film 'Offside' which itself is a ruling within football detailing when an 'attacker' is 'caught' trying to gain an advantage in the field of play. The parallels run with the womens' position in the film as these advancing (supposedly without right) individuals are caught trying to put one over the opposition team; that being the state itself.<br /><br />I think Offside is one of the better films to come out of the Middle East and surrounding Gulf area that I've seen. It's a tense but humbling film about people who do not carry any acting history according to the IMDb and thus, the acting is raw and real adding that quaint neo-realist aura to it all. The immediate ending is haunting and the constant verbal battle between the male soldiers and female wrong-doers who dared to defy the state is wonderful. I also think for anyone to actually dislike the film for the reasons I've mentioned shows a distinct level of callous, either that or you work in the Iranian government.",1,21799
336,"After having seen Deliverance, movies like Pulp Fiction don't seem so extreme. Maybe by today's blood and bullets standards it doesn't seem so edgy, but if you think that this was 1972 and that the movie has a truly sinister core then it makes you think differently.<br /><br />When I started watching this movie nothing really seemed unusual until I got to the ""Dueling Banjos"" scene. In that scene the brutality and edge of this film is truly visible. As I watched Drew(Ronny Cox,Robocop)go head to head with a seemingly retarted young boy it really shows how edgy this movies can get. When you think that the kid has a small banjo, which he could of probably made by hand, compared to Drew's nice expensive guitar, you really figure out just how out of their territory the four men are.<br /><br />As the plot goes it's very believable and never stretches past its limits. But what really distinguishes this film, about four business men who get more than they bargained for on a canoe trip, is that director John Boorman(Excalibur) breaks all the characters away from plain caricatures or stereotypes. So as the movie goes into full horror and suspense I really cared about all four men and what would happen to them.<br /><br />The acting is universally excellent. With Jon Voight(Midnight Cowboy, Enemy of the State) and Burt Reynolds(Boogie Nights, Striptease) leading the great cast. Jon Voight does probably the hardest thing of all in this film and that is making his transformation from family man to warrior very believable. Unlike Reynolds whose character is a warrior from the start, Voight's character transforms over the course of the movie. Ned Beatty(Life) is also good in an extremely hard role, come on getting raped by a hillbilly, while Ronny Cox turns in a believable performance.<br /><br />One thing that really made this movies powerful for me is that the villains were as terrifying as any I had ever seen. Bill Mckinney and Herbert ""Cowboy"" Coward were excellent and extremely frightening as the hillbilly's.<br /><br />Overall Deliverance was excellent and I suggest it to anyone, except for people with weak stomachs and kids. 10/10. See this movie.",1,21864
337,"As others have commented, I checked this out after Siskel and Ebert listed this as one of their top 10 movies of the year. What a gift. I then went out to buy it, just so that I could loan it out.<br /><br />Best quote? Dwight Yoakum stops his truck when he realizes that someone (Cage) is on top of his cab. When Cage peers down, he apologizes. ""I'm sorry if I scared you."" Yoakum thrusts his pistol in Cage's face with ""Does THIS look like I'm scared?"" Great bit of humor after an exciting (and temporary) escape.<br /><br />There really was a sense of fun to this. The constant sighting of the ""Welcome to Red Rock"" sign elicits a groan and a smiling head shake. The music created a hunting, eerie quality to the film reminiscent of ""Twin Peaks"". Unlike ""Twin Peaks"", though, it doesn't spoil things by going too far into the outlandish, needing to ""top"" itself.<br /><br />I admit watching the credits 15-20 times. You see, they had Yoakum's ""Thousand Miles from Nowhere"" (perfectly chosen) playing as a freight train curved around down to the desert floor . . with snow-capped mountains in the distance. This was incredible, fluid framing. Further, I've never seen a better unification of sight and sound on film. Also, it totally fit the story.",1,21929
338,"As others have mentioned, all the women that go nude in this film are mostly absolutely gorgeous. The plot very ably shows the hypocrisy of the female libido. When men are around they want to be pursued, but when no ""men"" are around, they become the pursuers of a 14 year old boy. And the boy becomes a man really fast (we should all be so lucky at this age!). He then gets up the courage to pursue his true love.",1,21994
339,"A great gangster film.Sam Mendes has directed this beautiful movie showing another father-son camaraderie.Brilliant star-cast leading with Tom Hanks(Michael Sullivan) has done a terrific job.Great acting by him again.He is an acting legend.Great acting too from Paul Newman,Jude Law and Daniel Craig.Casting is just too good.The plot is quite good.You will enjoy the movie.A great portrayal of the gangster of the 1930's.Set in the 1930's,this will surely stand out as the zenith of all gangster movies of that era.Soundtrack is pretty good an apt to the movie.A great flick in totality showing what a father does to protect his son.Way underrated for my liking.Deserved a fully deserved 10.",1,22059
340,"I can't believe it's been ten years since this show first aired on TV and delighted viewers with its unique mixture of comedy and horror. This is the show that gave birth to a good part of modern British humor: Dr. Terrible's House of Horrible; Garth Marenghi's Darkplace; The Mighty Boosh; Snuff Box. Many have imitated this show's style, and I don't deny some have surpassed its quality. But Jermy Dyson deserves being remembered for having started the trend, with actors Mark Gatiss, Steve Pemberton, and Reece Shearsmith.<br /><br />Together they created Royston Vasey, a sinister small town in England's idyllic countryside, where unsuspecting tourists and passers-by come across an obsessive couple that wants to keep the town local and free of strangers; where the unemployed are abused and insulted at the job center; where a farmer uses real people as scarecrows; where a vet kills all the animals he tries to cure; where a gypsy circus kidnaps people; and where the butcher adds something secret but irresistible to the food to hook people on.<br /><br />This is just a whiff of what the viewer can find in The League of Gentlemen. By themselves, the three actors give birth to dozens and dozens of unique characters. The make up and prosthetics are so good I actually thought I watching a lot more actors on the show than there were. But it's also great acting: the way they change their voices and their body movement, the really become other people.<br /><br />Most of the jokes start with something ordinary, from real life, and then blows up into something unsettling, sometimes gut-wrenching. Sometimes it's pure horror without a set up, like in Papa Lazarou's character. Just imagine a creepy circus owner on make-up barging into someone's house and kidnapping women to be his wives. No explanation given. It's that creepy. Then there are the numerous references to horror movies: Se7en, The Silence of the Lambs, Nosferatu, The Exorcist, etc.<br /><br />Fans of horror will love it, fans of comedy will love it. As any traveler entering knows, there's a sign there that says 'Welcome to Royston Vasey: You'll Never Leave.' Any viewer who gives this show a chance will agree. Once you discover The League of Gentlemen, you'll never want anything else, you'll never forget it.",1,22124
341,"A very close and sharp discription of the bubbling and dynamic emotional world of specialy one 18year old guy, that makes his first experiences in his gay love to an other boy, during an vacation with a part of his family.<br /><br />I liked this film because of his extremly clear and surrogated storytelling , with all this ""Sound-close-ups"" and quiet moments wich had been full of intensive moods.<br /><br />",1,22189
342,"Nobody truly understands the logic behind the numbering of Italian zombie-flicks, but  honestly  why would we bother? Every single film in the Zombi-""series"" delivers great fun, nasty gore and gratuitous shocks and ""Zombi 3"" is no exception to this, despite all the production difficulties that occurred whilst shooting. This film began as an interesting Lucio Fulci project, who had to elaborate further on his ""Zombi 2"" success, but it ended up being a typical Bruno Mattei product with more flaws and stolen ideas from previous films. The screenplay is hopelessly inept and ignores all forms of continuity, every ingenious idea from George A. Romero's ""Night of the Living Dead"" and ""The Crazies"" is shamelessly repeated here and the acting performances are truly miserable and painful to look at. Yet all this didn't upset me for one moment because the sublime over-the-top gore compensates for everything! On a secret army base at the Phillipines, scientists completed the bacterial warfare virus ""Death One"" and prepare it for transport. After a failing attempt to steal the virus, the infected corpse of a terrorist is cremated and the zombie-ashes contaminate the entire population of a nearby tourist village. The last group of survivors has to battle hyperactive and inhumanly strong zombies as well as soldiers in white overalls that received instructions to kill everything that moves in the contaminated area. This movie is comparable to Umberto Lenzi's ""Nightmare City"". Truly Bad...but incredibly entertaining with fast-paced action sequences and several very creative zombie-madness situations. The undead birds were original, for example, and the whole zombie birth sequence at the deserted hospital was pretty cool as well. The infamous flying head scene is not nearly as awful as it's made up to be and it belongs perfectly in this cheesy and thoroughly pleasant Italian zombie flick. Recommended to the fans; don't mind the negative reviews.",1,22254
343,"I saw this jolly little film at age 10/11 in 1979 when it was broadcast on CBS. I didn't know it had been in a theater at all. To rate it from a kids point of view I'd give it 4 out of 5 stars,because being a young boy at the time,it seemed a little ""girlish"".<br /><br />The climactic scene where Gazooks tickles the daylights out of everyone was a bit disturbing at the time but you outgrow that sort of thing. <br /><br />When I re-discovered it a Blockbuster Video in 1995,I had to revisit it! I still liked it despite the fact that it looked a bit ""old"". I don't know where the other reviewer on here got the idea that it wasn't on VHS.<br /><br />It's out there. Might even be on DVD by now,at least I hope it is. I want to share it with my kids someday! 10 stars on here,it's still a great kids film. (end)<br /><br />09/08/2009 : Finally found a VHS copy!! Woo-hoo!",1,22319
